y,ds,unique_id
51.05,2020-12-23,PETROLEO
49.88,2020-12-22,PETROLEO
50.61,2020-12-21,PETROLEO
52.17,2020-12-18,PETROLEO
50.27,2020-12-14,PETROLEO
50.01,2020-12-11,PETROLEO
50.33,2020-12-10,PETROLEO
48.81,2020-12-09,PETROLEO
48.84,2020-12-08,PETROLEO
48.63,2020-12-07,PETROLEO
49.1,2020-12-04,PETROLEO
48.37,2020-12-03,PETROLEO
47.8,2020-12-02,PETROLEO
47.03,2020-12-01,PETROLEO
46.84,2020-11-30,PETROLEO
46.88,2020-11-27,PETROLEO
46.32,2020-11-26,PETROLEO
47.3,2020-11-25,PETROLEO
46.63,2020-11-24,PETROLEO
45.0,2020-11-23,PETROLEO
43.79,2020-11-20,PETROLEO
43.09,2020-11-19,PETROLEO
42.91,2020-11-18,PETROLEO
42.54,2020-11-17,PETROLEO
42.71,2020-11-16,PETROLEO
41.51,2020-11-13,PETROLEO
42.16,2020-11-12,PETROLEO
42.5,2020-11-11,PETROLEO
42.25,2020-11-10,PETROLEO
40.93,2020-11-09,PETROLEO
38.08,2020-11-06,PETROLEO
39.47,2020-11-05,PETROLEO
39.68,2020-11-04,PETROLEO
38.17,2020-11-03,PETROLEO
37.78,2020-11-02,PETROLEO
36.33,2020-10-30,PETROLEO
36.56,2020-10-29,PETROLEO
37.86,2020-10-28,PETROLEO
39.72,2020-10-27,PETROLEO
39.06,2020-10-26,PETROLEO
40.71,2020-10-23,PETROLEO
41.28,2020-10-22,PETROLEO
40.09,2020-10-21,PETROLEO
41.62,2020-10-20,PETROLEO
41.29,2020-10-19,PETROLEO
41.34,2020-10-16,PETROLEO
41.61,2020-10-15,PETROLEO
41.81,2020-10-14,PETROLEO
41.34,2020-10-13,PETROLEO
40.5,2020-10-12,PETROLEO
41.63,2020-10-09,PETROLEO
42.0,2020-10-08,PETROLEO
40.62,2020-10-07,PETROLEO
41.27,2020-10-06,PETROLEO
39.78,2020-10-05,PETROLEO
38.0,2020-10-02,PETROLEO
39.75,2020-10-01,PETROLEO
40.3,2020-09-30,PETROLEO
40.33,2020-09-29,PETROLEO
41.59,2020-09-28,PETROLEO
40.91,2020-09-25,PETROLEO
41.24,2020-09-24,PETROLEO
41.09,2020-09-23,PETROLEO
40.84,2020-09-22,PETROLEO
40.37,2020-09-21,PETROLEO
40.37,2020-09-19,PETROLEO
42.16,2020-09-18,PETROLEO
42.35,2020-09-17,PETROLEO
41.23,2020-09-16,PETROLEO
39.54,2020-09-15,PETROLEO
38.57,2020-09-14,PETROLEO
39.54,2020-09-13,PETROLEO
38.57,2020-09-12,PETROLEO
38.8,2020-09-11,PETROLEO
39.27,2020-09-10,PETROLEO
39.98,2020-09-09,PETROLEO
38.53,2020-09-08,PETROLEO
40.67,2020-09-07,PETROLEO
41.1,2020-09-04,PETROLEO
42.72,2020-09-03,PETROLEO
42.7,2020-09-02,PETROLEO
45.72,2020-09-01,PETROLEO
45.22,2020-08-28,PETROLEO
44.84,2020-08-27,PETROLEO
45.79,2020-08-26,PETROLEO
46.01,2020-08-25,PETROLEO
44.43,2020-08-24,PETROLEO
43.94,2020-08-21,PETROLEO
44.56,2020-08-20,PETROLEO
45.21,2020-08-19,PETROLEO
45.34,2020-08-18,PETROLEO
44.91,2020-08-17,PETROLEO
44.86,2020-08-14,PETROLEO
44.87,2020-08-13,PETROLEO
45.09,2020-08-12,PETROLEO
43.68,2020-08-11,PETROLEO
44.19,2020-08-10,PETROLEO
44.07,2020-08-07,PETROLEO
45.04,2020-08-06,PETROLEO
44.92,2020-08-05,PETROLEO
43.99,2020-08-04,PETROLEO
43.76,2020-08-03,PETROLEO
43.13,2020-07-31,PETROLEO
42.98,2020-07-30,PETROLEO
43.51,2020-07-29,PETROLEO
43.11,2020-07-28,PETROLEO
43.39,2020-07-27,PETROLEO
43.29,2020-07-24,PETROLEO
42.96,2020-07-23,PETROLEO
43.98,2020-07-22,PETROLEO
44.31,2020-07-21,PETROLEO
43.3,2020-07-20,PETROLEO
43.53,2020-07-17,PETROLEO
43.71,2020-07-16,PETROLEO
43.96,2020-07-15,PETROLEO
42.97,2020-07-14,PETROLEO
42.85,2020-07-13,PETROLEO
43.27,2020-07-10,PETROLEO
42.35,2020-07-09,PETROLEO
43.67,2020-07-08,PETROLEO
43.28,2020-07-07,PETROLEO
42.73,2020-07-06,PETROLEO
42.92,2020-07-03,PETROLEO
43.19,2020-07-02,PETROLEO
42.18,2020-07-01,PETROLEO
41.64,2020-06-30,PETROLEO
41.58,2020-06-29,PETROLEO
40.97,2020-06-26,PETROLEO
41.18,2020-06-25,PETROLEO
40.4,2020-06-24,PETROLEO
42.72,2020-06-23,PETROLEO
43.2,2020-06-22,PETROLEO
42.33,2020-06-19,PETROLEO
41.75,2020-06-18,PETROLEO
40.47,2020-06-17,PETROLEO
40.75,2020-06-16,PETROLEO
39.44,2020-06-15,PETROLEO
38.54,2020-06-12,PETROLEO
37.76,2020-06-11,PETROLEO
41.18,2020-06-10,PETROLEO
40.45,2020-06-09,PETROLEO
39.66,2020-06-08,PETROLEO
41.0,2020-06-05,PETROLEO
38.41,2020-06-04,PETROLEO
37.98,2020-06-03,PETROLEO
37.72,2020-06-02,PETROLEO
36.74,2020-06-01,PETROLEO
34.15,2020-05-29,PETROLEO
33.98,2020-05-28,PETROLEO
32.73,2020-05-27,PETROLEO
33.95,2020-05-26,PETROLEO
33.8,2020-05-25,PETROLEO
33.8,2020-05-22,PETROLEO
34.78,2020-05-21,PETROLEO
34.76,2020-05-20,PETROLEO
33.06,2020-05-19,PETROLEO
33.3,2020-05-18,PETROLEO
30.95,2020-05-15,PETROLEO
29.87,2020-05-14,PETROLEO
27.89,2020-05-13,PETROLEO
26.67,2020-05-12,PETROLEO
25.53,2020-05-11,PETROLEO
24.23,2020-05-07,PETROLEO
24.2,2020-05-06,PETROLEO
25.46,2020-05-05,PETROLEO
20.4,2020-05-04,PETROLEO
18.49,2020-05-01,PETROLEO
18.11,2020-04-30,PETROLEO
17.86,2020-04-29,PETROLEO
15.6,2020-04-28,PETROLEO
15.17,2020-04-27,PETROLEO
15.87,2020-04-24,PETROLEO
15.06,2020-04-23,PETROLEO
13.77,2020-04-22,PETROLEO
9.12,2020-04-21,PETROLEO
17.36,2020-04-20,PETROLEO
19.75,2020-04-17,PETROLEO
18.69,2020-04-16,PETROLEO
19.8,2020-04-15,PETROLEO
21.74,2020-04-14,PETROLEO
20.23,2020-04-13,PETROLEO
20.23,2020-04-09,PETROLEO
25.22,2020-04-08,PETROLEO
22.1,2020-04-07,PETROLEO
22.58,2020-04-06,PETROLEO
24.33,2020-04-03,PETROLEO
20.24,2020-04-02,PETROLEO
14.97,2020-04-01,PETROLEO
14.85,2020-03-31,PETROLEO
19.19,2020-03-30,PETROLEO
22.39,2020-03-27,PETROLEO
23.55,2020-03-26,PETROLEO
25.62,2020-03-25,PETROLEO
24.5,2020-03-24,PETROLEO
21.85,2020-03-23,PETROLEO
25.55,2020-03-20,PETROLEO
23.98,2020-03-19,PETROLEO
22.79,2020-03-18,PETROLEO
27.97,2020-03-17,PETROLEO
27.98,2020-03-16,PETROLEO
33.0,2020-03-13,PETROLEO
31.05,2020-03-12,PETROLEO
34.45,2020-03-11,PETROLEO
36.66,2020-03-10,PETROLEO
35.33,2020-03-09,PETROLEO
45.6,2020-03-06,PETROLEO
51.29,2020-03-05,PETROLEO
51.86,2020-03-04,PETROLEO
52.24,2020-03-03,PETROLEO
52.52,2020-03-02,PETROLEO
51.31,2020-02-28,PETROLEO
52.19,2020-02-27,PETROLEO
54.96,2020-02-26,PETROLEO
56.71,2020-02-25,PETROLEO
56.04,2020-02-24,PETROLEO
58.6,2020-02-21,PETROLEO
59.72,2020-02-20,PETROLEO
59.72,2020-02-19,PETROLEO
57.35,2020-02-18,PETROLEO
57.83,2020-02-17,PETROLEO
57.37,2020-02-14,PETROLEO
56.34,2020-02-13,PETROLEO
55.54,2020-02-12,PETROLEO
54.0,2020-02-11,PETROLEO
53.39,2020-02-10,PETROLEO
54.53,2020-02-07,PETROLEO
55.18,2020-02-06,PETROLEO
55.36,2020-02-05,PETROLEO
53.9,2020-02-04,PETROLEO
54.0,2020-02-03,PETROLEO
57.77,2020-01-31,PETROLEO
57.72,2020-01-30,PETROLEO
59.46,2020-01-29,PETROLEO
59.37,2020-01-28,PETROLEO
58.54,2020-01-27,PETROLEO
59.34,2020-01-24,PETROLEO
61.26,2020-01-23,PETROLEO
62.11,2020-01-22,PETROLEO
63.66,2020-01-21,PETROLEO
64.63,2020-01-20,PETROLEO
64.05,2020-01-17,PETROLEO
64.63,2020-01-16,PETROLEO
63.29,2020-01-15,PETROLEO
64.45,2020-01-14,PETROLEO
64.14,2020-01-13,PETROLEO
66.77,2020-01-10,PETROLEO
66.58,2020-01-09,PETROLEO
67.31,2020-01-08,PETROLEO
68.74,2020-01-07,PETROLEO
70.25,2020-01-06,PETROLEO
69.08,2020-01-03,PETROLEO
67.05,2020-01-02,PETROLEO
67.77,2019-12-31,PETROLEO
68.3,2019-12-30,PETROLEO
68.91,2019-12-27,PETROLEO
69.26,2019-12-26,PETROLEO
69.26,2019-12-24,PETROLEO
67.49,2019-12-23,PETROLEO
68.66,2019-12-20,PETROLEO
69.7,2019-12-19,PETROLEO
69.12,2019-12-18,PETROLEO
68.04,2019-12-16,PETROLEO
67.44,2019-12-13,PETROLEO
66.67,2019-12-12,PETROLEO
65.37,2019-12-11,PETROLEO
66.57,2019-12-10,PETROLEO
66.44,2019-12-09,PETROLEO
66.5,2019-12-06,PETROLEO
65.67,2019-12-05,PETROLEO
65.25,2019-12-04,PETROLEO
62.95,2019-12-03,PETROLEO
63.2,2019-12-02,PETROLEO
64.5,2019-11-29,PETROLEO
64.68,2019-11-28,PETROLEO
65.03,2019-11-27,PETROLEO
64.82,2019-11-26,PETROLEO
64.67,2019-11-25,PETROLEO
64.83,2019-11-22,PETROLEO
64.99,2019-11-21,PETROLEO
63.8,2019-11-20,PETROLEO
62.37,2019-11-19,PETROLEO
62.82,2019-11-18,PETROLEO
63.32,2019-11-15,PETROLEO
62.46,2019-11-14,PETROLEO
62.27,2019-11-13,PETROLEO
62.19,2019-11-12,PETROLEO
62.58,2019-11-11,PETROLEO
62.0,2019-11-08,PETROLEO
62.6,2019-11-07,PETROLEO
62.11,2019-11-06,PETROLEO
62.72,2019-11-05,PETROLEO
62.52,2019-11-04,PETROLEO
60.17,2019-11-01,PETROLEO
59.3,2019-10-31,PETROLEO
60.22,2019-10-30,PETROLEO
61.05,2019-10-29,PETROLEO
60.39,2019-10-28,PETROLEO
62.06,2019-10-25,PETROLEO
61.71,2019-10-24,PETROLEO
60.52,2019-10-23,PETROLEO
60.5,2019-10-22,PETROLEO
58.95,2019-10-21,PETROLEO
59.96,2019-10-18,PETROLEO
59.35,2019-10-17,PETROLEO
59.3,2019-10-16,PETROLEO
59.19,2019-10-15,PETROLEO
58.81,2019-10-14,PETROLEO
60.59,2019-10-11,PETROLEO
59.08,2019-10-10,PETROLEO
59.7,2019-10-09,PETROLEO
58.14,2019-10-08,PETROLEO
59.46,2019-10-07,PETROLEO
59.13,2019-10-04,PETROLEO
58.01,2019-10-03,PETROLEO
57.92,2019-10-02,PETROLEO
60.06,2019-10-01,PETROLEO
60.99,2019-09-30,PETROLEO
62.48,2019-09-27,PETROLEO
62.08,2019-09-26,PETROLEO
62.41,2019-09-25,PETROLEO
64.13,2019-09-24,PETROLEO
64.66,2019-09-23,PETROLEO
65.23,2019-09-20,PETROLEO
64.25,2019-09-19,PETROLEO
64.29,2019-09-18,PETROLEO
65.59,2019-09-17,PETROLEO
68.42,2019-09-16,PETROLEO
61.25,2019-09-13,PETROLEO
60.76,2019-09-12,PETROLEO
63.02,2019-09-11,PETROLEO
64.67,2019-09-10,PETROLEO
63.99,2019-09-09,PETROLEO
61.28,2019-09-06,PETROLEO
62.7,2019-09-05,PETROLEO
60.68,2019-09-04,PETROLEO
57.93,2019-09-03,PETROLEO
58.55,2019-09-02,PETROLEO
61.04,2019-08-30,PETROLEO
60.59,2019-08-29,PETROLEO
60.42,2019-08-28,PETROLEO
58.44,2019-08-27,PETROLEO
58.64,2019-08-26,PETROLEO
58.64,2019-08-23,PETROLEO
59.81,2019-08-22,PETROLEO
60.6,2019-08-21,PETROLEO
59.03,2019-08-20,PETROLEO
59.79,2019-08-19,PETROLEO
59.0,2019-08-16,PETROLEO
57.37,2019-08-15,PETROLEO
57.86,2019-08-14,PETROLEO
59.9,2019-08-13,PETROLEO
57.13,2019-08-12,PETROLEO
57.37,2019-08-09,PETROLEO
56.29,2019-08-08,PETROLEO
55.03,2019-08-07,PETROLEO
58.63,2019-08-06,PETROLEO
59.32,2019-08-05,PETROLEO
61.12,2019-08-02,PETROLEO
62.9,2019-08-01,PETROLEO
64.07,2019-07-31,PETROLEO
62.55,2019-07-30,PETROLEO
62.29,2019-07-29,PETROLEO
62.46,2019-07-26,PETROLEO
63.47,2019-07-25,PETROLEO
63.83,2019-07-24,PETROLEO
62.28,2019-07-23,PETROLEO
61.96,2019-07-22,PETROLEO
61.04,2019-07-19,PETROLEO
60.7,2019-07-18,PETROLEO
63.67,2019-07-17,PETROLEO
65.87,2019-07-16,PETROLEO
66.86,2019-07-15,PETROLEO
66.65,2019-07-12,PETROLEO
67.64,2019-07-11,PETROLEO
66.41,2019-07-10,PETROLEO
64.3,2019-07-09,PETROLEO
64.89,2019-07-08,PETROLEO
64.23,2019-07-05,PETROLEO
63.62,2019-07-04,PETROLEO
63.53,2019-07-03,PETROLEO
62.72,2019-07-02,PETROLEO
65.1,2019-07-01,PETROLEO
67.52,2019-06-28,PETROLEO
66.78,2019-06-27,PETROLEO
66.85,2019-06-26,PETROLEO
66.24,2019-06-25,PETROLEO
65.16,2019-06-24,PETROLEO
65.99,2019-06-21,PETROLEO
65.44,2019-06-20,PETROLEO
62.85,2019-06-19,PETROLEO
63.35,2019-06-18,PETROLEO
62.56,2019-06-17,PETROLEO
63.13,2019-06-14,PETROLEO
63.28,2019-06-13,PETROLEO
61.66,2019-06-12,PETROLEO
63.56,2019-06-11,PETROLEO
64.31,2019-06-10,PETROLEO
64.1,2019-06-07,PETROLEO
62.77,2019-06-06,PETROLEO
62.14,2019-06-05,PETROLEO
63.56,2019-06-04,PETROLEO
63.16,2019-06-03,PETROLEO
63.16,2019-06-01,PETROLEO
66.78,2019-05-31,PETROLEO
69.55,2019-05-30,PETROLEO
70.64,2019-05-29,PETROLEO
70.19,2019-05-28,PETROLEO
67.98,2019-05-27,PETROLEO
67.98,2019-05-24,PETROLEO
68.37,2019-05-23,PETROLEO
71.94,2019-05-22,PETROLEO
72.94,2019-05-21,PETROLEO
73.21,2019-05-20,PETROLEO
73.94,2019-05-17,PETROLEO
74.7,2019-05-16,PETROLEO
73.09,2019-05-15,PETROLEO
72.53,2019-05-14,PETROLEO
72.35,2019-05-13,PETROLEO
71.63,2019-05-10,PETROLEO
70.61,2019-05-09,PETROLEO
71.09,2019-05-08,PETROLEO
70.98,2019-05-07,PETROLEO
71.95,2019-05-06,PETROLEO
71.95,2019-05-03,PETROLEO
70.56,2019-05-02,PETROLEO
72.01,2019-05-01,PETROLEO
72.19,2019-04-30,PETROLEO
71.22,2019-04-29,PETROLEO
71.03,2019-04-26,PETROLEO
74.94,2019-04-25,PETROLEO
73.59,2019-04-24,PETROLEO
74.39,2019-04-23,PETROLEO
70.71,2019-04-18,PETROLEO
71.14,2019-04-17,PETROLEO
70.74,2019-04-16,PETROLEO
70.9,2019-04-15,PETROLEO
71.57,2019-04-12,PETROLEO
71.3,2019-04-11,PETROLEO
71.63,2019-04-10,PETROLEO
71.02,2019-04-09,PETROLEO
71.12,2019-04-08,PETROLEO
69.93,2019-04-05,PETROLEO
69.8,2019-04-04,PETROLEO
69.21,2019-04-03,PETROLEO
69.68,2019-04-02,PETROLEO
69.08,2019-04-01,PETROLEO
67.93,2019-03-29,PETROLEO
66.08,2019-03-28,PETROLEO
67.35,2019-03-27,PETROLEO
67.51,2019-03-26,PETROLEO
67.37,2019-03-25,PETROLEO
66.29,2019-03-22,PETROLEO
68.3,2019-03-21,PETROLEO
68.35,2019-03-20,PETROLEO
67.13,2019-03-19,PETROLEO
66.65,2019-03-18,PETROLEO
66.11,2019-03-15,PETROLEO
66.18,2019-03-14,PETROLEO
65.89,2019-03-13,PETROLEO
65.33,2019-03-12,PETROLEO
65.06,2019-03-11,PETROLEO
65.66,2019-03-08,PETROLEO
64.82,2019-03-07,PETROLEO
64.51,2019-03-06,PETROLEO
64.24,2019-03-05,PETROLEO
64.44,2019-03-04,PETROLEO
63.71,2019-03-01,PETROLEO
65.03,2019-02-28,PETROLEO
65.55,2019-02-27,PETROLEO
64.51,2019-02-26,PETROLEO
64.02,2019-02-25,PETROLEO
66.91,2019-02-22,PETROLEO
66.91,2019-02-21,PETROLEO
66.82,2019-02-20,PETROLEO
65.86,2019-02-19,PETROLEO
66.41,2019-02-18,PETROLEO
65.65,2019-02-16,PETROLEO
64.0,2019-02-15,PETROLEO
63.27,2019-02-14,PETROLEO
62.58,2019-02-13,PETROLEO
61.3,2019-02-12,PETROLEO
61.3,2019-02-11,PETROLEO
61.37,2019-02-09,PETROLEO
61.01,2019-02-08,PETROLEO
62.22,2019-02-07,PETROLEO
61.67,2019-02-06,PETROLEO
62.26,2019-02-05,PETROLEO
62.26,2019-02-04,PETROLEO
61.86,2019-02-02,PETROLEO
62.46,2019-02-01,PETROLEO
61.89,2019-01-31,PETROLEO
60.98,2019-01-30,PETROLEO
59.71,2019-01-29,PETROLEO
59.71,2019-01-28,PETROLEO
61.49,2019-01-26,PETROLEO
61.09,2019-01-25,PETROLEO
61.05,2019-01-24,PETROLEO
60.9,2019-01-23,PETROLEO
62.18,2019-01-22,PETROLEO
62.18,2019-01-21,PETROLEO
62.04,2019-01-19,PETROLEO
59.85,2019-01-18,PETROLEO
59.81,2019-01-17,PETROLEO
58.65,2019-01-16,PETROLEO
58.8,2019-01-15,PETROLEO
58.8,2019-01-14,PETROLEO
59.24,2019-01-12,PETROLEO
60.47,2019-01-11,PETROLEO
59.46,2019-01-10,PETROLEO
56.91,2019-01-09,PETROLEO
57.1,2019-01-08,PETROLEO
57.1,2019-01-07,PETROLEO
55.64,2019-01-05,PETROLEO
53.23,2019-01-04,PETROLEO
54.06,2019-01-03,PETROLEO
54.06,2019-01-02,PETROLEO
50.57,2018-12-29,PETROLEO
51.49,2018-12-28,PETROLEO
51.49,2018-12-27,PETROLEO
51.93,2018-12-22,PETROLEO
52.84,2018-12-21,PETROLEO
55.6,2018-12-20,PETROLEO
55.26,2018-12-19,PETROLEO
57.59,2018-12-18,PETROLEO
57.59,2018-12-17,PETROLEO
58.56,2018-12-15,PETROLEO
59.03,2018-12-14,PETROLEO
59.94,2018-12-13,PETROLEO
59.73,2018-12-12,PETROLEO
60.29,2018-12-11,PETROLEO
60.29,2018-12-10,PETROLEO
61.71,2018-12-08,PETROLEO
57.83,2018-12-07,PETROLEO
61.4,2018-12-06,PETROLEO
61.22,2018-12-05,PETROLEO
60.17,2018-12-04,PETROLEO
60.17,2018-12-03,PETROLEO
57.71,2018-12-01,PETROLEO
58.29,2018-11-30,PETROLEO
57.97,2018-11-29,PETROLEO
59.58,2018-11-28,PETROLEO
59.7,2018-11-27,PETROLEO
59.7,2018-11-26,PETROLEO
57.69,2018-11-24,PETROLEO
61.11,2018-11-23,PETROLEO
61.65,2018-11-22,PETROLEO
61.5,2018-11-21,PETROLEO
64.14,2018-11-20,PETROLEO
64.14,2018-11-19,PETROLEO
65.29,2018-11-17,PETROLEO
65.61,2018-11-16,PETROLEO
64.88,2018-11-15,PETROLEO
65.45,2018-11-14,PETROLEO
69.81,2018-11-13,PETROLEO
69.81,2018-11-12,PETROLEO
69.01,2018-11-10,PETROLEO
69.29,2018-11-09,PETROLEO
70.1,2018-11-08,PETROLEO
70.64,2018-11-07,PETROLEO
72.68,2018-11-06,PETROLEO
72.68,2018-11-05,PETROLEO
71.11,2018-11-03,PETROLEO
71.25,2018-11-02,PETROLEO
74.84,2018-11-01,PETROLEO
75.68,2018-10-31,PETROLEO
77.56,2018-10-30,PETROLEO
77.56,2018-10-29,PETROLEO
77.4,2018-10-27,PETROLEO
77.3,2018-10-26,PETROLEO
77.34,2018-10-25,PETROLEO
78.67,2018-10-24,PETROLEO
80.45,2018-10-23,PETROLEO
80.45,2018-10-22,PETROLEO
80.38,2018-10-20,PETROLEO
80.3,2018-10-19,PETROLEO
79.91,2018-10-18,PETROLEO
80.53,2018-10-17,PETROLEO
80.91,2018-10-16,PETROLEO
80.91,2018-10-15,PETROLEO
80.71,2018-10-13,PETROLEO
81.35,2018-10-12,PETROLEO
83.82,2018-10-11,PETROLEO
85.16,2018-10-10,PETROLEO
84.22,2018-10-09,PETROLEO
85.16,2018-10-08,PETROLEO
84.22,2018-10-07,PETROLEO
85.12,2018-10-06,PETROLEO
86.07,2018-10-05,PETROLEO
85.45,2018-10-04,PETROLEO
85.63,2018-10-03,PETROLEO
84.94,2018-10-02,PETROLEO
84.94,2018-10-01,PETROLEO
82.72,2018-09-29,PETROLEO
81.54,2018-09-28,PETROLEO
81.87,2018-09-27,PETROLEO
82.21,2018-09-26,PETROLEO
80.89,2018-09-25,PETROLEO
80.89,2018-09-24,PETROLEO
78.9,2018-09-22,PETROLEO
79.03,2018-09-21,PETROLEO
79.43,2018-09-20,PETROLEO
79.25,2018-09-19,PETROLEO
78.22,2018-09-18,PETROLEO
78.22,2018-09-17,PETROLEO
77.87,2018-09-15,PETROLEO
77.66,2018-09-14,PETROLEO
80.02,2018-09-13,PETROLEO
78.22,2018-09-12,PETROLEO
76.77,2018-09-11,PETROLEO
76.77,2018-09-10,PETROLEO
75.55,2018-09-08,PETROLEO
75.67,2018-09-07,PETROLEO
76.68,2018-09-06,PETROLEO
77.51,2018-09-05,PETROLEO
77.81,2018-09-04,PETROLEO
77.81,2018-09-03,PETROLEO
76.94,2018-09-01,PETROLEO
77.05,2018-08-31,PETROLEO
76.07,2018-08-30,PETROLEO
75.91,2018-08-29,PETROLEO
74.41,2018-08-28,PETROLEO
74.41,2018-08-27,PETROLEO
74.41,2018-08-25,PETROLEO
73.73,2018-08-24,PETROLEO
72.96,2018-08-23,PETROLEO
71.65,2018-08-22,PETROLEO
71.11,2018-08-21,PETROLEO
71.11,2018-08-20,PETROLEO
70.14,2018-08-18,PETROLEO
69.21,2018-08-17,PETROLEO
68.38,2018-08-16,PETROLEO
70.77,2018-08-15,PETROLEO
70.62,2018-08-14,PETROLEO
70.62,2018-08-13,PETROLEO
71.0,2018-08-11,PETROLEO
70.55,2018-08-10,PETROLEO
70.71,2018-08-09,PETROLEO
72.31,2018-08-08,PETROLEO
72.51,2018-08-07,PETROLEO
72.51,2018-08-06,PETROLEO
72.48,2018-08-04,PETROLEO
72.95,2018-08-03,PETROLEO
72.28,2018-08-02,PETROLEO
74.16,2018-08-01,PETROLEO
74.99,2018-07-31,PETROLEO
74.99,2018-07-30,PETROLEO
74.84,2018-07-28,PETROLEO
74.51,2018-07-27,PETROLEO
73.67,2018-07-26,PETROLEO
73.53,2018-07-25,PETROLEO
73.45,2018-07-24,PETROLEO
73.45,2018-07-23,PETROLEO
71.99,2018-07-21,PETROLEO
71.94,2018-07-20,PETROLEO
70.52,2018-07-19,PETROLEO
70.87,2018-07-18,PETROLEO
71.03,2018-07-17,PETROLEO
71.03,2018-07-16,PETROLEO
74.11,2018-07-14,PETROLEO
72.11,2018-07-13,PETROLEO
75.35,2018-07-12,PETROLEO
77.8,2018-07-11,PETROLEO
77.08,2018-07-10,PETROLEO
77.08,2018-07-09,PETROLEO
74.98,2018-07-07,PETROLEO
77.09,2018-07-06,PETROLEO
76.99,2018-07-05,PETROLEO
75.87,2018-07-04,PETROLEO
76.71,2018-07-03,PETROLEO
76.71,2018-07-02,PETROLEO
77.44,2018-06-30,PETROLEO
76.26,2018-06-29,PETROLEO
76.09,2018-06-28,PETROLEO
73.58,2018-06-27,PETROLEO
72.82,2018-06-26,PETROLEO
72.82,2018-06-25,PETROLEO
73.67,2018-06-23,PETROLEO
72.87,2018-06-22,PETROLEO
74.25,2018-06-21,PETROLEO
74.92,2018-06-20,PETROLEO
74.87,2018-06-19,PETROLEO
74.87,2018-06-18,PETROLEO
72.02,2018-06-16,PETROLEO
74.77,2018-06-15,PETROLEO
75.07,2018-06-14,PETROLEO
74.86,2018-06-13,PETROLEO
74.58,2018-06-12,PETROLEO
74.58,2018-06-11,PETROLEO
75.11,2018-06-09,PETROLEO
75.23,2018-06-08,PETROLEO
73.23,2018-06-07,PETROLEO
72.91,2018-06-06,PETROLEO
73.41,2018-06-05,PETROLEO
73.41,2018-06-04,PETROLEO
74.54,2018-06-02,PETROLEO
76.45,2018-06-01,PETROLEO
75.89,2018-05-31,PETROLEO
74.51,2018-05-30,PETROLEO
74.51,2018-05-29,PETROLEO
76.6,2018-05-26,PETROLEO
78.9,2018-05-25,PETROLEO
78.69,2018-05-24,PETROLEO
80.42,2018-05-23,PETROLEO
78.34,2018-05-22,PETROLEO
78.34,2018-05-21,PETROLEO
78.38,2018-05-19,PETROLEO
80.09,2018-05-18,PETROLEO
78.19,2018-05-17,PETROLEO
78.94,2018-05-16,PETROLEO
78.17,2018-05-15,PETROLEO
78.17,2018-05-14,PETROLEO
77.37,2018-05-12,PETROLEO
77.59,2018-05-11,PETROLEO
77.6,2018-05-10,PETROLEO
74.16,2018-05-09,PETROLEO
74.75,2018-05-08,PETROLEO
74.75,2018-05-07,PETROLEO
74.75,2018-05-05,PETROLEO
73.45,2018-05-04,PETROLEO
73.14,2018-05-03,PETROLEO
74.85,2018-05-02,PETROLEO
75.92,2018-05-01,PETROLEO
75.92,2018-04-30,PETROLEO
75.33,2018-04-28,PETROLEO
75.39,2018-04-27,PETROLEO
73.79,2018-04-26,PETROLEO
75.86,2018-04-25,PETROLEO
74.54,2018-04-24,PETROLEO
74.54,2018-04-23,PETROLEO
74.62,2018-04-21,PETROLEO
74.85,2018-04-20,PETROLEO
73.73,2018-04-19,PETROLEO
71.71,2018-04-18,PETROLEO
72.05,2018-04-17,PETROLEO
72.05,2018-04-16,PETROLEO
73.18,2018-04-14,PETROLEO
71.44,2018-04-13,PETROLEO
72.74,2018-04-12,PETROLEO
70.67,2018-04-11,PETROLEO
68.19,2018-04-10,PETROLEO
68.19,2018-04-09,PETROLEO
66.51,2018-04-07,PETROLEO
66.54,2018-04-06,PETROLEO
66.04,2018-04-05,PETROLEO
69.02,2018-04-04,PETROLEO
69.02,2018-04-03,PETROLEO
69.02,2018-03-30,PETROLEO
68.13,2018-03-29,PETROLEO
68.63,2018-03-28,PETROLEO
68.81,2018-03-27,PETROLEO
68.81,2018-03-26,PETROLEO
69.03,2018-03-24,PETROLEO
68.98,2018-03-23,PETROLEO
68.15,2018-03-22,PETROLEO
66.0,2018-03-21,PETROLEO
64.82,2018-03-20,PETROLEO
64.82,2018-03-19,PETROLEO
64.68,2018-03-17,PETROLEO
63.67,2018-03-16,PETROLEO
63.61,2018-03-15,PETROLEO
64.2,2018-03-14,PETROLEO
64.53,2018-03-13,PETROLEO
64.53,2018-03-12,PETROLEO
65.19,2018-03-10,PETROLEO
63.87,2018-03-09,PETROLEO
65.09,2018-03-08,PETROLEO
65.67,2018-03-07,PETROLEO
65.78,2018-03-06,PETROLEO
65.78,2018-03-05,PETROLEO
64.26,2018-03-03,PETROLEO
64.23,2018-03-02,PETROLEO
66.08,2018-03-01,PETROLEO
67.59,2018-02-28,PETROLEO
67.96,2018-02-27,PETROLEO
67.96,2018-02-26,PETROLEO
67.04,2018-02-24,PETROLEO
66.12,2018-02-23,PETROLEO
